hashtag,GRUENE,LINKE,CDUCSU,SPD,AFD,FDP
soetwas,0,0,0,0,1,0
sofort,1,0,0,0,1,0
soforthilfe,0,0,0,0,1,0
sogar,3,2,0,3,3,3
sogenannt,0,0,1,0,4,0
sohn,0,0,1,0,1,0
soja,0,0,0,0,1,0
solange,1,1,0,0,1,1
solch,1,0,0,0,2,0
soldat,0,0,1,0,1,1
soldatin,0,0,1,0,0,0
soldatinnen,0,0,1,0,0,1
solidarity,0,1,0,1,0,0
solidarität,1,0,0,1,2,0
solis,1,0,0,0,0,0
sollen,0,0,1,0,4,0
some,0,1,0,0,0,0
somit,0,0,1,0,1,0
sonderzeichen,0,0,0,0,1,0
sonnen,0,0,0,0,2,0
sonntag,0,0,0,1,0,0
sonst,0,0,0,0,0,1
sooo,0,0,0,0,1,0
sorgearbeit,0,0,1,0,0,0
sorgen,2,1,0,0,2,0
sorry,0,0,2,0,1,0
sortieren,0,0,0,1,0,0
soso,0,0,0,0,1,0
sound,0,1,0,0,0,0
south,0,2,0,0,0,0
southafrica,0,2,0,0,0,0
souverän,0,0,1,0,1,0
soviel,0,0,1,0,0,0
sowas,0,1,3,0,3,0
sowohl,0,0,0,0,0,1
sozial,0,4,1,2,6,0
sozialarbeiter,0,0,0,0,1,0
sozialbetrug,0,0,0,0,1,0
sozialdemokrat,0,0,1,0,0,0
sozialdemokratisch,0,0,0,1,1,0
sozialdemokratisierung,0,0,1,0,0,0
soziale,0,3,1,0,1,1
sozialingenieure,0,0,0,0,1,0
sozialist,0,0,0,0,1,0
sozialistische,0,0,0,0,2,0
sozialistischen,0,0,0,0,2,0
sozialkunde,0,0,0,0,1,0
sozialpädagogik,0,0,0,0,2,0
sozialrechtl,0,1,0,0,0,0
sozialstaat,0,0,0,0,1,0
sozialsysteme,0,0,0,0,1,0
sozialtransfers,0,0,1,0,0,0
sozialwissenschaft,0,0,0,0,1,0
sozialwissenschaftler,0,0,0,0,1,0
soziolog_innen,0,0,0,0,1,0
spaces,0,0,0,1,0,0
spalten,2,0,0,0,2,0
spanish,0,0,0,2,0,0
spannen,2,1,0,0,2,0
spannend,1,3,0,0,0,0
spannender,0,0,1,0,0,0
spatz,3,0,0,0,1,0
spatzweibchen,1,0,0,0,0,0
spaßen,0,0,0,0,1,0
spd,0,2,8,6,15,1
speaker,0,0,0,1,0,0
special,0,0,0,2,0,0
spektrum,0,0,0,0,1,0
spende,0,3,0,0,0,0
spendenscheck,0,1,0,0,0,0
spiegel,1,0,0,0,0,1
spiegeln,0,1,1,0,0,0
spiel,0,1,0,0,0,0
spielebeispielen,0,1,0,0,0,0
spielehersteller,0,0,0,0,1,0
spielen,1,3,1,0,3,0
spieler,0,0,0,1,0,0
spielergehältern,0,0,0,1,0,0
spielerin,0,1,0,0,0,0
spielerinnen,0,1,0,0,0,0
spieletisch,0,0,0,0,1,0
spielplätze,0,0,0,0,1,0
spielzeug,0,0,0,0,1,0
spießen,0,0,0,0,1,0
spinner,0,0,0,0,2,0
spinnerei,0,0,0,0,2,0
spion,0,0,0,0,1,0
spirit,0,0,0,0,1,0
spirituell,0,0,0,0,1,0
spitzen,0,0,0,0,4,0
spitzenabschluss,0,1,0,0,0,0
spitzenberater,0,0,0,0,1,0
spitzenjob,0,0,0,0,1,0
spontan,0,0,0,0,1,0
sportler,0,0,0,0,1,0
sprach,0,0,2,0,0,0
sprachbewahrer,0,1,0,0,0,0
sprache,18,16,27,8,51,14
sprachebewahren,0,0,1,0,0,0
sprachersatz,0,0,0,0,1,0
spracherzieher,0,0,1,0,0,0
sprachforschung,0,1,0,0,0,0
sprachgebrauch,0,1,0,0,0,0
sprachgefühl,0,0,2,0,0,0
sprachleitfaden,0,0,0,0,1,0
sprachlich,0,0,1,0,0,0
sprachliche,0,0,0,0,1,0
sprachnachrichten,0,0,0,0,2,0
sprachpolizei,1,0,2,0,0,1
sprachpolizistin,0,0,1,0,0,0
sprachregelungen,0,0,0,0,1,0
sprachrohr,0,1,0,0,0,0
sprachschützer,0,0,0,0,1,0
sprachstandard,0,0,0,1,0,0
sprachverbote,0,0,0,0,1,0
sprachvergewaltigende,0,0,0,0,1,0
sprachverhunzung,0,0,2,0,2,0
sprachverschandelung,0,0,0,0,1,0
sprachverständnis,0,0,0,0,0,1
sprachverstümmelung,0,0,4,0,0,0
sprachvorgaben,0,0,0,0,1,0
sprachwandel,0,0,0,0,0,1
sprachwissenschaftlern,0,0,1,0,0,0
sprachzerstörung,0,0,0,0,2,0
sprech,0,0,1,1,2,0
sprechen,5,3,4,5,5,5
sprecher,0,0,0,0,1,0
springen,0,0,0,0,1,0
spruch,0,0,0,0,1,0
spät,0,0,0,0,0,1
spürbare,0,1,0,0,0,0
srilanka,0,0,0,0,1,0
ssssoffforrrt,0,0,0,0,1,0
staat,1,0,1,0,1,2
staatl,0,0,1,0,0,0
staatlich,0,0,1,0,3,0
staatliche,0,0,1,0,1,0
staats,0,0,0,0,1,0
staatsfernen,0,0,0,0,1,0
staatsformen,0,0,0,0,1,0
staatsfunk,0,0,0,0,6,0
staatskarneval,0,0,0,0,1,0
staatsministerin,0,1,0,0,0,0
staatsrechtsprofessor,0,0,0,0,0,1
staatssekretär,0,0,0,0,1,0
staatssekretäre,0,2,0,0,0,0
staatswirtschaft,0,0,0,0,0,1
stabile,0,1,0,0,0,0
stabilisieren,1,0,0,0,0,0
stabsstelle,0,0,0,0,1,0
stadion,0,0,0,0,1,0
stadionerlebnis,0,0,0,0,1,0
stadt,2,0,0,1,1,2
stadtentwicklung,1,0,0,0,0,0
stadträte,0,0,0,0,1,0
stadtverband,0,0,0,0,1,0
stadtverwaltung,2,0,1,0,0,0
stammen,0,0,1,0,0,0
stand,0,0,0,0,1,0
standard,0,0,0,0,1,0
standing,0,1,0,0,0,0
star,3,1,0,0,1,0
stark,4,0,2,0,4,0
starke,0,0,1,1,0,0
start,1,0,0,0,0,0
starten,0,1,0,0,0,0
starts,0,0,0,1,0,0
startup,0,0,0,0,0,1
startups,1,0,0,0,0,0
statement,5,0,1,2,0,0
states,1,0,0,1,0,0
statistisch,0,0,0,0,1,0
statt,1,2,1,1,3,1
stattdessen,0,1,0,0,1,0
std,0,2,0,0,0,0
stecken,0,0,0,0,1,0
stehen,4,2,5,2,10,3
steigen,1,1,0,1,0,1
steigende,0,1,0,0,0,0
steinewerfern,0,0,0,0,1,0
steinzeit,0,0,0,0,0,1
stelle,1,0,1,0,2,1
stellen,2,4,0,1,4,1
stellungname,0,0,0,0,0,1
stephan,0,0,0,0,2,0
stephen,1,0,0,0,0,0
ster,0,0,0,0,1,0
sterben,1,0,0,0,0,0
stereotyp,0,1,0,0,0,0
stern,2,2,1,1,2,0
sternchen,1,0,3,1,2,0
sternchenhagel,0,0,0,0,0,1
stets,0,0,1,0,0,0
steuer,0,1,0,0,2,0
steueraussenzahler,0,0,0,0,1,0
steuerbetrug,1,0,0,0,0,0
steuerentlastung,0,0,0,0,0,1
steuererhöhungen,0,0,0,0,1,0
steuereuro,0,0,0,0,1,0
steuergeld,0,0,0,0,2,0
steuergeldverschwendung,0,0,0,0,1,0
steuerinnenzahler,0,0,0,0,3,0
steuern,0,1,0,1,0,0
steuerpolitik,1,0,0,0,0,0
steuerpolitische,1,0,0,0,0,0
steuerrecht,0,0,1,1,0,0
steuerverschwendung,1,0,0,0,0,0
steuerzahler,0,0,0,0,2,0
steuerzahlerbezahlten,0,0,0,0,1,0
stgb,0,1,0,0,0,0
stichwort,0,1,0,0,0,0
stiftung,0,1,0,0,1,0
stilblüten,0,0,0,0,1,0
stillen,1,0,0,3,0,0
stillstand,1,0,0,0,0,0
stimme,1,0,0,0,0,1
stimmen,1,1,0,0,3,2
stimmig,0,0,0,1,0,0
stimmt,0,1,0,1,0,0
stimmungsmache,0,0,0,1,0,0
stolz,0,0,0,0,1,0
stop,1,0,0,0,0,0
stopp,0,0,0,0,1,0
stoppen,0,0,0,0,5,0
strafen,0,0,0,0,0,1
straflager,0,0,0,0,1,0
strategie,0,1,1,1,1,0
strategiepapier,0,0,0,1,0,0
strategisch,0,0,0,0,1,0
strategische,0,0,1,0,0,0
straße,0,0,0,1,0,0
straßenausbaubeiträge,0,0,0,0,1,0
strecke,0,0,1,0,0,0
streich,1,0,0,0,0,0
streichen,2,1,0,0,0,0
streichung,0,0,0,0,1,0
streit,0,0,0,0,1,0
streiten,1,0,1,1,0,0
streitgespräch,0,0,0,0,0,1
streitkräfte,0,0,0,0,2,0
strengmann,1,0,0,0,0,0
strengthening,0,0,0,1,0,0
stress,0,0,0,1,0,0
strich,0,0,0,0,1,0
strike,0,4,0,0,0,0
strong,0,0,0,2,0,0
stronger,0,0,0,1,0,0
struktur,1,0,0,0,0,0
strukturell,0,2,0,2,1,0
student,1,2,2,0,3,1
studentisch,1,0,0,0,0,0
students,0,1,0,0,0,0
studie,8,2,1,0,3,0
studien,0,1,0,0,0,0
studieren,0,0,0,0,4,0
studierende,0,0,0,0,2,0
studierverbot,0,0,0,0,1,0
studies,4,2,2,1,6,0
stundenlohn,3,1,0,1,0,0
stupid,0,1,0,0,0,0
stuss,0,0,0,0,1,0
stuttgart,0,0,2,0,2,0
stände,0,0,0,0,1,0
ständig,1,1,0,0,0,1
stärken,1,1,1,0,0,0
stärkung,1,0,0,0,0,0
stöckeln,0,0,0,0,1,0
stück,0,2,0,1,0,0
substantiviertes,0,1,0,0,0,0
subtitles,0,1,0,0,0,0
subventioniert,0,0,0,0,1,0
success,0,0,0,1,0,0
suchen,0,0,2,0,0,1
suffix,0,0,0,0,1,0
suggestion,0,1,0,0,0,0
suhl,0,0,0,0,1,0
sumpfen,0,0,0,0,2,0
suntum,0,0,0,0,1,0
super,0,0,0,1,1,0
support,0,0,0,3,0,0
supreme,1,0,0,0,0,0
surprise,1,0,0,0,0,0
survivors,0,0,0,2,0,0
susanna,0,0,0,0,1,0
susanne,2,0,0,0,1,0
sustainable,0,0,0,1,0,0
svenja,1,0,0,0,0,0
sweden,0,0,0,2,0,0
swedish,0,0,0,2,0,0
symbol,1,0,0,0,0,0
symbolisieren,0,0,0,0,1,0
sympathisch,0,0,0,0,2,0
symptom,0,0,0,0,0,1
syrien,0,0,0,0,2,0
system,1,0,0,0,0,0
systematic,0,0,0,1,0,0
systematisch,1,0,0,0,0,0
systematische,1,0,1,0,0,0
systemischen,0,0,0,0,1,0
systemwandels,0,1,0,0,0,0
systemwechsel,0,1,0,0,0,0
szene,0,0,0,0,1,0
söder,0,0,0,0,3,0
söhnen,1,0,0,0,0,0
sömmerda,0,0,0,0,1,0
süddeutsch,0,0,0,0,1,0
sünder,0,0,0,0,0,1
süßigkeitenregal,0,0,0,0,1,0
tabellenende,1,0,0,0,0,0
tag,1,1,0,0,0,0
tagen,2,1,1,2,6,5
tagesfreizeit,0,0,1,0,0,0
tagesschau,0,0,0,0,1,0
taggesschau,0,0,0,0,1,0
tagungen,0,0,0,1,0,0
taliban,0,0,0,0,3,0
talkshow,0,0,0,0,1,0
tampontax,1,0,0,0,0,0
tanzen,0,0,0,0,1,0
targets,0,0,0,1,0,0
tariftreue,1,0,0,0,0,0
tarifverträge,1,0,0,0,0,0
tarik,0,2,0,0,0,0
tasse,1,0,0,0,0,0
tatsache,0,0,2,1,0,0
tatsächlich,0,1,0,0,0,0
taugen,0,0,0,0,1,0
tausend,1,0,0,0,0,0
tausende,0,0,0,0,1,0
tax,1,0,0,0,0,0
taylor,1,0,0,0,0,0
taz,0,0,0,0,2,0
tb,0,0,0,0,0,3
tde2020,0,1,0,0,0,0
tdor2019,0,1,0,0,0,0
tdov,0,1,0,0,0,0
tdov2021,0,1,0,0,0,0
teakholz,1,0,0,0,0,0
team,2,3,0,1,0,3
tech,0,3,0,0,0,0
technik,0,1,0,0,0,0
technikblogs,0,0,0,0,1,0
technologieoffenheit,0,0,1,0,0,0
technology,1,0,0,0,0,0
teich,0,0,0,0,1,0
teil,0,0,0,1,1,0
teile,0,0,1,0,0,0
teilen,2,1,0,0,5,0
teilhabe,0,1,1,0,0,0
teilweise,1,0,0,0,1,0
teilzeit,0,2,1,1,0,0
tempo,0,0,0,0,0,1
tendenziös,0,0,1,1,0,0
terror,0,0,0,0,1,0
terrorismus,0,0,0,0,1,0
tesfu,0,1,0,0,0,0
testung,0,0,1,0,0,0
teufel,0,0,0,0,2,0
teutonen,0,0,0,0,1,0
text,0,0,1,0,1,0
texten,1,0,0,0,0,0
textvorschläge,0,0,0,0,1,0
than,0,1,0,1,0,0
thank,0,0,0,2,0,0
thanks,1,0,0,3,0,0
that,1,0,0,2,0,0
thats,0,1,0,0,0,0
the,17,10,0,28,0,1
their,0,0,0,3,0,0
them,0,0,0,2,0,0
thema,7,6,5,2,14,3
theologie,0,0,0,0,1,0
theologisch,0,0,1,0,0,0
theoretisch,0,0,1,1,0,0
theorie,1,0,0,0,1,0
theorien,0,0,0,0,1,0
theories,1,0,0,0,0,0
there,1,0,0,0,0,0
these,0,1,0,0,1,0
they,0,0,0,1,0,0
thierse,0,1,0,0,0,0
thing,0,0,0,0,0,1
think,0,0,0,1,0,0
this,5,0,0,5,0,0
thoma,0,0,0,0,0,1
those,0,1,0,0,0,0
thoughts,0,1,0,0,0,0
thousands,0,1,0,0,0,0
thread,0,2,0,0,0,0
thrills,1,0,0,0,0,0
through,0,0,0,1,0,0
thueringen,0,0,0,0,1,0
thx,0,1,0,1,0,0
tief,1,0,1,0,0,0
tiefer,0,0,0,0,0,1
tierwelt,0,0,0,0,2,0
time,1,0,0,1,0,0
tiny,0,0,0,1,0,0
tipp,0,0,0,0,1,0
titanic,0,0,0,0,1,0
titel,0,1,0,0,0,0
tja,1,0,0,0,3,0
tk,1,0,0,0,0,0
tm,0,0,0,0,0,1
to,12,2,0,24,1,0
tochter,2,1,0,0,1,0
tod,0,0,0,0,1,0
today,0,0,0,6,0,0
toilette,0,0,0,0,5,0
toiletten,0,0,0,0,1,0
toleranz,0,0,1,0,2,0
toll,3,1,0,0,1,0
tollen,0,0,0,0,1,0
tombola,0,0,0,0,1,0
ton,1,1,0,0,0,0
tonne,0,0,0,0,1,0
tonspur,0,0,0,0,1,0
too,0,0,0,0,0,1
tools,0,0,0,1,0,0
top,1,2,0,0,0,0
topic,1,0,0,0,0,0
torpedierung,1,0,0,0,0,0
tot,0,0,0,0,1,0
total,0,2,0,0,0,0
totalausfall,0,1,0,0,0,0
totalitarismus,0,0,0,0,2,0
totalitär,0,0,0,0,2,0
totalversagen,0,0,0,0,1,0
towards,0,0,0,1,0,0
tradieren,1,0,0,0,0,0
tradition,0,0,0,0,2,0
traditionell,0,0,0,0,1,0
tragen,1,0,1,0,1,0
trans,0,4,1,3,4,0
transdayofvisibility,0,1,0,0,0,0
transfer,1,0,0,0,0,0
transfrauen,0,0,0,0,1,0
transgender,0,1,1,0,1,0
transition,1,0,0,0,0,0
transparenz,1,0,0,0,0,1
transsexuelle,0,0,0,0,2,0
transsexuellen,0,0,1,0,0,0
trapsen,0,0,0,0,1,0
traumatisierung,0,0,0,0,0,1
traurig,0,0,0,1,2,0
treffen,0,3,1,1,0,0
trefflich,0,0,1,0,0,0
treiben,0,0,0,0,3,1
trend,0,0,0,0,1,0
trendet,0,1,0,0,0,0
trends,0,0,0,1,0,0
trennen,0,0,0,0,1,0
trennungsmerkmal,0,0,0,0,0,1
treten,0,0,0,0,2,1
treu,0,0,0,0,1,0
triebkraft,1,0,0,0,0,0
triefen,0,0,2,0,0,0
triell,3,0,1,1,0,0
trip,0,0,0,1,0,0
trippelschritten,0,1,0,0,0,0
tropfen,1,0,0,0,0,0
troposphärenforschung,0,0,0,0,1,0
trotz,1,0,0,0,0,0
trotzen,0,0,0,1,0,0
trudeau,0,0,0,0,2,0
true,0,0,0,2,0,0
truly,0,0,0,1,0,0
trump,0,1,0,0,1,0
truppe,0,0,1,0,1,0
tschechien,1,0,0,0,0,0
tss,0,0,0,0,0,1
tt_innen,0,0,0,0,1,0
tun,0,2,1,1,2,0
tunesien,0,0,0,0,1,0
tuning,0,0,0,0,1,0
tuppack,0,0,1,0,0,0
tv,0,0,2,0,0,0
tw,0,0,0,0,0,1
tweet,1,0,1,0,1,1
tweets,0,1,1,0,0,0
twitter,2,1,3,0,1,1
twitterer,0,0,1,0,0,0
twitterinnen,0,0,1,0,0,0
two,0,0,0,0,1,0
typisch,0,0,1,0,0,0
tz,0,1,0,0,0,0
täglich,0,0,0,0,2,0
tägliche,0,0,1,1,0,0
täterbeschreibungen,0,0,0,0,1,0
täuschen,0,0,1,0,0,0
tür,0,1,0,0,0,0
türkisch,1,0,0,0,0,0
türöffnerinnen,0,0,0,0,1,0
ua,0,0,0,2,0,0
uber,0,0,0,0,0,1
uckermark,0,0,1,0,0,0
uct,0,2,0,0,0,0
uhr,2,3,0,0,8,2
uigurischen,0,0,1,0,0,0
ulistein,0,0,0,0,1,0
ultra,0,1,0,0,0,0
um,2,1,0,0,3,1
umbenennen,0,0,0,0,1,0
umdichten,0,0,0,0,1,0
umerziehen,0,0,0,0,2,0
umerziehung,0,0,0,0,2,0
umfeld,0,0,0,0,1,0
umfrage,0,0,1,0,0,1
umfrageergebnis,0,0,1,0,0,0
umfrageergebnisse,0,0,0,0,1,0
umfragen,0,0,0,0,0,1
umgang,0,0,1,0,1,0
umgangssprachlich,0,0,0,0,1,0
umgarn,0,0,0,0,1,0
umgewandelt,0,0,0,0,1,0
umkehren,1,0,0,0,0,1
ums,2,1,0,0,0,0
umsetzen,0,1,1,0,1,0
umsetzung,1,0,0,1,0,0
umso,1,0,0,0,0,0
umsonst,2,1,0,1,0,0
umstand,0,0,0,0,1,0
umstritten,0,0,0,0,1,0
umverteilung,0,3,1,0,0,0
umvolkung,1,0,0,0,0,0
umweg,0,0,0,0,1,0
umweltfreundlich,0,0,0,1,0,0
umweltschutz,0,0,0,0,1,0
un,1,0,0,0,2,0
unabhängig,0,1,3,1,2,0
unabhängigkeit,0,0,0,0,0,1
unangemessen,1,0,0,0,0,0
unangenehm,0,0,0,0,1,0
unbedingt,0,0,0,0,1,0
unbekannt,0,0,0,0,1,0
unbeliebt,0,0,0,0,1,0
unbereinigte,0,1,3,0,0,0
unbereinigten,3,0,0,0,0,0
unbezahlt,0,0,2,0,0,0
und,13,8,6,6,21,3
undermine,1,0,0,0,0,0
unemployment,0,0,0,1,0,0
unendlich,0,0,0,0,1,0
unequal,0,0,0,1,0,0
unermüdlich,0,1,0,0,0,0
unerträglich,0,0,0,0,1,0
unerwünscht,0,0,0,0,1,0
unfair,1,0,0,0,0,0
unfassbar,0,1,1,0,0,0
unfassbarer,0,0,0,0,1,0
unfortunately,0,0,0,1,0,0
unfreiheit,0,0,0,0,1,0
unfug,0,1,2,0,6,0
unfähig,0,0,0,0,1,0
ungarisch,0,0,0,0,1,0
ungarn,7,0,0,0,2,1
ungeboren,0,0,0,0,2,0
ungefähr,0,0,0,0,1,0
ungerecht,0,0,0,1,0,0
ungerechte,0,1,0,0,0,0
ungerechtigkeit,1,1,0,1,0,0
unglaublich,0,0,0,0,3,0
ungleich,0,1,0,0,1,0
ungleichbezahlung,0,1,0,0,0,0
ungleichheit,0,1,0,1,0,0
unglücklich,0,0,1,0,0,0
uni,3,0,1,0,4,2
union,2,0,0,2,2,1
unisex,0,0,0,0,2,0
unisextoilette,1,0,0,0,0,0
unisyndrom,1,0,0,0,0,0
united,1,0,0,0,0,0
universal,0,0,0,2,0,0
university,0,1,0,0,0,0
universität,1,0,1,1,2,1
unklar,0,0,0,0,1,0
unklug,0,0,0,0,0,1
unliebsam,1,0,0,0,0,0
unmigrationspakt,0,0,0,0,1,0
unmiss,1,0,0,0,0,0
unmöglich,0,0,0,0,1,0
unnatürlich,0,0,1,0,0,0
unnötig,0,0,2,0,1,0
unpaid,1,0,0,0,0,0
unrealistisch,0,0,0,0,1,0
unsc,0,0,0,1,0,0
unschuldig,0,0,0,0,1,0
unsicher,0,0,0,0,1,0
unsichtbare,1,0,0,0,0,0
unsinn,0,1,3,0,5,0
unsinnig,0,0,0,0,2,0
unsolidesten,0,0,0,0,1,0
unsr1325,1,0,0,0,0,0
unsre,0,0,0,0,1,0
unsägliche,0,0,0,0,0,1
unten,1,1,0,0,3,0
unter,0,0,0,0,1,0
unterbieten,0,0,0,0,1,0
unterdurchschnittlich,1,0,0,0,0,0
untereinander,0,0,0,0,1,0
untergang,0,0,0,0,1,0
untergehen,0,0,0,0,1,0
unterhalten,0,1,0,0,0,0
unterhaltsam,1,0,0,0,0,0
unterhaltungswert,0,0,0,0,0,1
unterkapitel,1,0,0,0,0,0
unternehmen,1,0,0,1,2,1
unterrepräsentiert,0,1,0,0,0,0
unterrichten,0,0,0,0,2,0
unterrichtsstoff,0,0,0,0,1,0
unterscheiben,0,0,0,0,1,0
unterschied,1,0,0,0,4,0
unterschiedl,0,0,1,0,0,0
unterschiedlich,0,1,0,0,1,0
unterschätzt,1,0,0,0,0,0
unterstellung,0,0,2,0,0,0
unterstrich,0,0,1,0,0,0
unterstriche,0,0,0,0,0,1
unterstützen,1,3,4,0,3,0
unterstützenswerte,0,0,0,0,1,0
unterstützung,0,0,1,1,2,0
untersuchen,0,0,0,0,1,0
untersuchung,0,1,0,0,0,0
untersuchungshaft,0,1,0,0,0,0
unterwerfen,0,0,0,0,2,0
unterwürfigkeit,0,0,0,0,1,0
untragbar,0,0,0,1,0,0
unvergessen,0,0,0,0,1,0
unvertretbar,0,0,0,0,0,1
unverändert,0,0,1,0,0,0
unwissenschaftlich,0,0,0,0,2,0
unwohl,0,0,0,0,1,0
unwomen,0,0,0,1,0,0
unzumutbar,0,0,0,0,1,0
unüblich,0,0,1,0,0,0
up,1,2,0,2,0,0
uploadfilter,0,0,0,0,1,0
urban,0,0,0,0,0,1
ureinwohner,0,0,0,0,1,0
ursache,0,0,0,0,1,1
ursprung,0,1,0,0,0,0
ursula,0,0,0,0,2,0
urteil,0,0,0,0,2,0
urteilen,0,0,0,0,1,0
us,1,0,0,2,0,0
usa,1,1,0,0,1,0
uschi,0,0,0,0,1,0
usw,0,0,0,0,1,0
uvm,0,0,0,0,1,0
uwe,0,1,0,0,0,0
uyinene,0,2,0,0,0,0
va,1,0,0,0,0,0
vae,0,1,0,0,0,0
valley,0,0,0,0,0,1
variation,0,0,0,0,2,0
vater,2,0,1,0,7,0
vdma,0,0,0,0,1,0
vds,0,0,0,0,4,0
ve,0,1,0,0,0,0
vegan,0,0,0,0,1,1
vegane,0,0,0,0,1,0
vehement,0,0,1,0,0,0
verabschieden,0,0,1,0,0,0
verachtung,0,0,0,0,1,0
veralten,1,0,0,0,0,1
verankern,0,0,1,0,0,0
veranschaulichen,1,0,0,0,0,0
veranstaltung,0,2,0,0,8,1
veranstaltungsort,0,0,0,0,1,0
verantworten,0,0,0,0,1,0
verantwortliche,0,0,2,0,1,0
verantwortung,1,0,0,0,1,0
verarmung,0,0,1,0,0,0
verb,0,1,0,0,0,0
verband,1,0,0,0,0,0
verbands,1,0,0,0,0,0
verbandsklagerecht,3,3,0,0,0,0
verbannen,1,0,0,0,0,0
verbiegen,0,0,0,0,0,1
verbieten,4,6,0,0,4,0
verbinden,1,0,0,0,0,0
verbindl,1,0,0,0,0,0
verbindlich,2,2,0,0,1,0
verbindliche,0,1,0,0,0,0
verblendung,0,0,0,0,1,0
verblödung,0,0,0,0,1,0
verbot,2,1,1,0,0,2
verbotsantrag,0,0,0,0,1,0
verbotskeule,0,1,0,0,0,0
verbotskultur,0,1,0,0,0,0
verbotsorgien,0,0,0,0,1,0
verbotspartei,1,0,0,1,0,0
verbotsparteicdu,1,0,0,0,0,0
verbotspolitik,1,0,0,0,0,0
verbraucher,0,0,0,0,0,1
verbrechen,0,0,0,0,1,0
verbreiten,0,0,1,0,1,0
verbreitung,0,1,0,0,0,0
verbrennungsmotor,0,0,0,0,1,0
verdacht,0,0,0,0,1,0
verdammen,1,0,0,0,0,0
verdammt,0,0,0,0,0,1
verdanken,0,1,0,0,0,0
verdecken,0,0,0,0,0,1
verdienen,6,5,0,5,4,1
verdienstunterschied,0,0,0,0,0,1
verdient,0,1,0,0,1,0
verdooft,0,0,0,0,1,0
verdrängen,0,0,0,0,1,0
verdächtig,0,0,0,0,1,0
verdächtigen,0,0,1,0,1,0
verein,0,1,0,0,0,0
vereinbar,0,0,0,0,1,0
vereinbaren,0,0,0,0,1,0
vereinbarkeit,0,1,0,0,0,1
vereinen,0,4,1,1,4,0
vereinigen,1,0,0,0,0,0
vereinnahmen,0,0,0,1,0,0
vereinnahmung,0,0,1,0,0,0
verfassungsrechtler,0,0,0,0,1,0
verfassungsrichter,0,0,0,0,1,0
verfassungswidrig,0,0,0,0,1,0
vergessen,0,0,0,0,2,0
vergesst,0,0,0,0,1,0
vergewaltigen,1,0,0,0,0,0
vergewaltigt,1,0,0,0,0,0
vergewaltigung,0,0,0,0,2,0
vergleichen,1,2,1,1,0,0
vergütung,0,0,1,0,0,0
verhalten,0,0,0,0,1,0
verhaltenskodex,1,0,0,0,0,0
verhandelbar,1,0,0,0,0,0
verharmlosen,0,0,0,0,1,0
verharmloser,0,1,0,0,0,0
verharmlosung,0,0,0,0,2,0
verheerend,0,1,0,0,0,0
verheiraten,0,0,1,0,0,0
verhinderung,1,0,0,0,0,0
verhunnepiepeln,1,0,0,0,0,0
verhunzen,0,0,4,0,3,1
verhunzung,0,0,1,0,2,0
verhältnismäßigkeit,0,0,1,0,0,0
verkaufen,0,1,0,0,1,0
verkehren,0,0,1,0,0,0
verkommen,0,0,0,0,1,0
verkorkster,0,0,0,0,1,0
verkraften,0,0,0,1,0,0
verkrampfen,0,0,0,0,0,2
verkrampft,0,0,0,0,1,0
verlangen,2,0,0,0,0,1
verlassen,0,0,1,0,0,0
verleihen,0,3,0,0,0,0
verletzen,0,0,0,0,1,0
verletzung,0,1,0,0,0,0
verlieren,0,1,0,0,3,0
verliererinnen,0,1,0,0,0,0
verlust,0,0,1,0,0,0
verlässt,0,0,0,0,1,0
vermeintlich,1,0,2,0,1,1
vermeintliche,0,0,0,0,0,1
vermieter,0,0,0,0,0,1
vermitteln,0,0,0,1,0,1
vermuten,0,0,1,0,0,0
vermutlich,1,0,0,0,0,0
vermutung,1,0,0,0,0,0
vermögen,1,1,0,1,0,0
vernebeln,1,0,0,0,0,0
vernetzung,0,1,0,1,0,0
vernichtung,0,0,0,0,2,0
vernunftbegabte,0,0,1,0,0,0
vernünftig,0,0,1,1,1,0
verordnen,0,0,0,0,1,0
verpassen,0,0,0,0,0,1
verpflichten,0,0,0,0,1,0
verpflichtend,0,0,2,0,0,0
verraten,0,0,1,0,0,0
verrecke,0,0,0,0,1,0
versachlichung,0,0,2,0,0,0
versagen,0,1,0,0,1,0
verschieden,0,0,1,0,0,0
verschlagen,0,0,0,0,1,0
verschweigen,0,0,0,0,1,0
verschwenden,0,0,0,0,1,0
versifft,0,0,0,0,1,1
version,0,0,0,0,0,1
versorgen,0,1,0,0,0,0
versorgungspöstchen,0,0,0,1,0,0
versorgungssicherheit,1,0,0,0,0,0
versprechen,0,0,0,0,0,1
versprecher,0,0,0,1,0,0
verstecken,0,0,0,0,1,0
verstehen,1,2,0,0,1,2
verstellen,0,0,0,0,1,0
verstoß,0,0,0,1,0,0
verständigung,1,0,0,0,0,0
verständlich,2,0,2,0,1,4
verständnis,1,0,1,0,0,0
verständnislos,1,0,0,0,0,0
verständnisprobleme,0,0,0,0,0,1
verstümmelung,0,0,0,0,1,0
versuchen,1,2,3,0,2,1
versuchinnen,0,0,0,0,1,0
versucht,0,0,0,0,1,0
verteidigen,1,1,0,1,2,0
verteidigung,0,0,0,0,1,0
verteidigungsministerin,0,0,0,0,2,0
verteidigungstaugliche,0,0,0,0,1,0
verteilen,2,0,0,0,0,0
