hashtag,GRUENE,FDP,SPD,CDUCSU,LINKE,AFD
soetwas,0,0,0,0,0,1
sofort,1,0,0,0,0,1
soforthilfe,0,0,0,0,0,1
sogar,3,3,3,0,2,3
sogenannt,0,0,0,1,0,4
sohn,0,0,0,1,0,1
soja,0,0,0,0,0,1
solange,1,1,0,0,1,1
solch,1,0,0,0,0,2
soldat,0,1,0,1,0,1
soldatin,0,0,0,1,0,0
soldatinnen,0,1,0,1,0,0
solidarity,0,0,1,0,1,0
solidarität,1,0,1,0,0,2
solis,1,0,0,0,0,0
sollen,0,0,0,1,0,4
some,0,0,0,0,1,0
somit,0,0,0,1,0,1
sonderzeichen,0,0,0,0,0,1
sonnen,0,0,0,0,0,2
sonntag,0,0,1,0,0,0
sonst,0,1,0,0,0,0
sooo,0,0,0,0,0,1
sorgearbeit,0,0,0,1,0,0
sorgen,2,0,0,0,1,2
sorry,0,0,0,2,0,1
sortieren,0,0,1,0,0,0
soso,0,0,0,0,0,1
sound,0,0,0,0,1,0
south,0,0,0,0,2,0
southafrica,0,0,0,0,2,0
souverän,0,0,0,1,0,1
soviel,0,0,0,1,0,0
sowas,0,0,0,3,1,3
sowohl,0,1,0,0,0,0
sozial,0,0,2,1,4,6
sozialarbeiter,0,0,0,0,0,1
sozialbetrug,0,0,0,0,0,1
sozialdemokrat,0,0,0,1,0,0
sozialdemokratisch,0,0,1,0,0,1
sozialdemokratisierung,0,0,0,1,0,0
soziale,0,1,0,1,3,1
sozialingenieure,0,0,0,0,0,1
sozialist,0,0,0,0,0,1
sozialistische,0,0,0,0,0,2
sozialistischen,0,0,0,0,0,2
sozialkunde,0,0,0,0,0,1
sozialpädagogik,0,0,0,0,0,2
sozialrechtl,0,0,0,0,1,0
sozialstaat,0,0,0,0,0,1
sozialsysteme,0,0,0,0,0,1
sozialtransfers,0,0,0,1,0,0
sozialwissenschaft,0,0,0,0,0,1
sozialwissenschaftler,0,0,0,0,0,1
soziolog_innen,0,0,0,0,0,1
spaces,0,0,1,0,0,0
spalten,2,0,0,0,0,2
spanish,0,0,2,0,0,0
spannen,2,0,0,0,1,2
spannend,1,0,0,0,3,0
spannender,0,0,0,1,0,0
spatz,3,0,0,0,0,1
spatzweibchen,1,0,0,0,0,0
spaßen,0,0,0,0,0,1
spd,0,1,6,8,2,15
speaker,0,0,1,0,0,0
special,0,0,2,0,0,0
spektrum,0,0,0,0,0,1
spende,0,0,0,0,3,0
spendenscheck,0,0,0,0,1,0
spiegel,1,1,0,0,0,0
spiegeln,0,0,0,1,1,0
spiel,0,0,0,0,1,0
spielebeispielen,0,0,0,0,1,0
spielehersteller,0,0,0,0,0,1
spielen,1,0,0,1,3,3
spieler,0,0,1,0,0,0
spielergehältern,0,0,1,0,0,0
spielerin,0,0,0,0,1,0
spielerinnen,0,0,0,0,1,0
spieletisch,0,0,0,0,0,1
spielplätze,0,0,0,0,0,1
spielzeug,0,0,0,0,0,1
spießen,0,0,0,0,0,1
spinner,0,0,0,0,0,2
spinnerei,0,0,0,0,0,2
spion,0,0,0,0,0,1
spirit,0,0,0,0,0,1
spirituell,0,0,0,0,0,1
spitzen,0,0,0,0,0,4
spitzenabschluss,0,0,0,0,1,0
spitzenberater,0,0,0,0,0,1
spitzenjob,0,0,0,0,0,1
spontan,0,0,0,0,0,1
sportler,0,0,0,0,0,1
sprach,0,0,0,2,0,0
sprachbewahrer,0,0,0,0,1,0
sprache,18,14,8,27,16,51
sprachebewahren,0,0,0,1,0,0
sprachersatz,0,0,0,0,0,1
spracherzieher,0,0,0,1,0,0
sprachforschung,0,0,0,0,1,0
sprachgebrauch,0,0,0,0,1,0
sprachgefühl,0,0,0,2,0,0
sprachleitfaden,0,0,0,0,0,1
sprachlich,0,0,0,1,0,0
sprachliche,0,0,0,0,0,1
sprachnachrichten,0,0,0,0,0,2
sprachpolizei,1,1,0,2,0,0
sprachpolizistin,0,0,0,1,0,0
sprachregelungen,0,0,0,0,0,1
sprachrohr,0,0,0,0,1,0
sprachschützer,0,0,0,0,0,1
sprachstandard,0,0,1,0,0,0
sprachverbote,0,0,0,0,0,1
sprachvergewaltigende,0,0,0,0,0,1
sprachverhunzung,0,0,0,2,0,2
sprachverschandelung,0,0,0,0,0,1
sprachverständnis,0,1,0,0,0,0
sprachverstümmelung,0,0,0,4,0,0
sprachvorgaben,0,0,0,0,0,1
sprachwandel,0,1,0,0,0,0
sprachwissenschaftlern,0,0,0,1,0,0
sprachzerstörung,0,0,0,0,0,2
sprech,0,0,1,1,0,2
sprechen,5,5,5,4,3,5
sprecher,0,0,0,0,0,1
springen,0,0,0,0,0,1
spruch,0,0,0,0,0,1
spät,0,1,0,0,0,0
spürbare,0,0,0,0,1,0
srilanka,0,0,0,0,0,1
ssssoffforrrt,0,0,0,0,0,1
staat,1,2,0,1,0,1
staatl,0,0,0,1,0,0
staatlich,0,0,0,1,0,3
staatliche,0,0,0,1,0,1
staats,0,0,0,0,0,1
staatsfernen,0,0,0,0,0,1
staatsformen,0,0,0,0,0,1
staatsfunk,0,0,0,0,0,6
staatskarneval,0,0,0,0,0,1
staatsministerin,0,0,0,0,1,0
staatsrechtsprofessor,0,1,0,0,0,0
staatssekretär,0,0,0,0,0,1
staatssekretäre,0,0,0,0,2,0
staatswirtschaft,0,1,0,0,0,0
stabile,0,0,0,0,1,0
stabilisieren,1,0,0,0,0,0
stabsstelle,0,0,0,0,0,1
stadion,0,0,0,0,0,1
stadionerlebnis,0,0,0,0,0,1
stadt,2,2,1,0,0,1
stadtentwicklung,1,0,0,0,0,0
stadträte,0,0,0,0,0,1
stadtverband,0,0,0,0,0,1
stadtverwaltung,2,0,0,1,0,0
stammen,0,0,0,1,0,0
stand,0,0,0,0,0,1
standard,0,0,0,0,0,1
standing,0,0,0,0,1,0
star,3,0,0,0,1,1
stark,4,0,0,2,0,4
starke,0,0,1,1,0,0
start,1,0,0,0,0,0
starten,0,0,0,0,1,0
starts,0,0,1,0,0,0
startup,0,1,0,0,0,0
startups,1,0,0,0,0,0
statement,5,0,2,1,0,0
states,1,0,1,0,0,0
statistisch,0,0,0,0,0,1
statt,1,1,1,1,2,3
stattdessen,0,0,0,0,1,1
std,0,0,0,0,2,0
stecken,0,0,0,0,0,1
stehen,4,3,2,5,2,10
steigen,1,1,1,0,1,0
steigende,0,0,0,0,1,0
steinewerfern,0,0,0,0,0,1
steinzeit,0,1,0,0,0,0
stelle,1,1,0,1,0,2
stellen,2,1,1,0,4,4
stellungname,0,1,0,0,0,0
stephan,0,0,0,0,0,2
stephen,1,0,0,0,0,0
ster,0,0,0,0,0,1
sterben,1,0,0,0,0,0
stereotyp,0,0,0,0,1,0
stern,2,0,1,1,2,2
sternchen,1,0,1,3,0,2
sternchenhagel,0,1,0,0,0,0
stets,0,0,0,1,0,0
steuer,0,0,0,0,1,2
steueraussenzahler,0,0,0,0,0,1
steuerbetrug,1,0,0,0,0,0
steuerentlastung,0,1,0,0,0,0
steuererhöhungen,0,0,0,0,0,1
steuereuro,0,0,0,0,0,1
steuergeld,0,0,0,0,0,2
steuergeldverschwendung,0,0,0,0,0,1
steuerinnenzahler,0,0,0,0,0,3
steuern,0,0,1,0,1,0
steuerpolitik,1,0,0,0,0,0
steuerpolitische,1,0,0,0,0,0
steuerrecht,0,0,1,1,0,0
steuerverschwendung,1,0,0,0,0,0
steuerzahler,0,0,0,0,0,2
steuerzahlerbezahlten,0,0,0,0,0,1
stgb,0,0,0,0,1,0
stichwort,0,0,0,0,1,0
stiftung,0,0,0,0,1,1
stilblüten,0,0,0,0,0,1
stillen,1,0,3,0,0,0
stillstand,1,0,0,0,0,0
stimme,1,1,0,0,0,0
stimmen,1,2,0,0,1,3
stimmig,0,0,1,0,0,0
stimmt,0,0,1,0,1,0
stimmungsmache,0,0,1,0,0,0
stolz,0,0,0,0,0,1
stop,1,0,0,0,0,0
stopp,0,0,0,0,0,1
stoppen,0,0,0,0,0,5
strafen,0,1,0,0,0,0
straflager,0,0,0,0,0,1
strategie,0,0,1,1,1,1
strategiepapier,0,0,1,0,0,0
strategisch,0,0,0,0,0,1
strategische,0,0,0,1,0,0
straße,0,0,1,0,0,0
straßenausbaubeiträge,0,0,0,0,0,1
strecke,0,0,0,1,0,0
streich,1,0,0,0,0,0
streichen,2,0,0,0,1,0
streichung,0,0,0,0,0,1
streit,0,0,0,0,0,1
streiten,1,0,1,1,0,0
streitgespräch,0,1,0,0,0,0
streitkräfte,0,0,0,0,0,2
strengmann,1,0,0,0,0,0
strengthening,0,0,1,0,0,0
stress,0,0,1,0,0,0
strich,0,0,0,0,0,1
strike,0,0,0,0,4,0
strong,0,0,2,0,0,0
stronger,0,0,1,0,0,0
struktur,1,0,0,0,0,0
strukturell,0,0,2,0,2,1
student,1,1,0,2,2,3
studentisch,1,0,0,0,0,0
students,0,0,0,0,1,0
studie,8,0,0,1,2,3
studien,0,0,0,0,1,0
studieren,0,0,0,0,0,4
studierende,0,0,0,0,0,2
studierverbot,0,0,0,0,0,1
studies,4,0,1,2,2,6
stundenlohn,3,0,1,0,1,0
stupid,0,0,0,0,1,0
stuss,0,0,0,0,0,1
stuttgart,0,0,0,2,0,2
stände,0,0,0,0,0,1
ständig,1,1,0,0,1,0
stärken,1,0,0,1,1,0
stärkung,1,0,0,0,0,0
stöckeln,0,0,0,0,0,1
stück,0,0,1,0,2,0
substantiviertes,0,0,0,0,1,0
subtitles,0,0,0,0,1,0
subventioniert,0,0,0,0,0,1
success,0,0,1,0,0,0
suchen,0,1,0,2,0,0
suffix,0,0,0,0,0,1
suggestion,0,0,0,0,1,0
suhl,0,0,0,0,0,1
sumpfen,0,0,0,0,0,2
suntum,0,0,0,0,0,1
super,0,0,1,0,0,1
support,0,0,3,0,0,0
supreme,1,0,0,0,0,0
surprise,1,0,0,0,0,0
survivors,0,0,2,0,0,0
susanna,0,0,0,0,0,1
susanne,2,0,0,0,0,1
sustainable,0,0,1,0,0,0
svenja,1,0,0,0,0,0
sweden,0,0,2,0,0,0
swedish,0,0,2,0,0,0
symbol,1,0,0,0,0,0
symbolisieren,0,0,0,0,0,1
sympathisch,0,0,0,0,0,2
symptom,0,1,0,0,0,0
syrien,0,0,0,0,0,2
system,1,0,0,0,0,0
systematic,0,0,1,0,0,0
systematisch,1,0,0,0,0,0
systematische,1,0,0,1,0,0
systemischen,0,0,0,0,0,1
systemwandels,0,0,0,0,1,0
systemwechsel,0,0,0,0,1,0
szene,0,0,0,0,0,1
söder,0,0,0,0,0,3
söhnen,1,0,0,0,0,0
sömmerda,0,0,0,0,0,1
süddeutsch,0,0,0,0,0,1
sünder,0,1,0,0,0,0
süßigkeitenregal,0,0,0,0,0,1
tabellenende,1,0,0,0,0,0
tag,1,0,0,0,1,0
tagen,2,5,2,1,1,6
tagesfreizeit,0,0,0,1,0,0
tagesschau,0,0,0,0,0,1
taggesschau,0,0,0,0,0,1
tagungen,0,0,1,0,0,0
taliban,0,0,0,0,0,3
talkshow,0,0,0,0,0,1
tampontax,1,0,0,0,0,0
tanzen,0,0,0,0,0,1
targets,0,0,1,0,0,0
tariftreue,1,0,0,0,0,0
tarifverträge,1,0,0,0,0,0
tarik,0,0,0,0,2,0
tasse,1,0,0,0,0,0
tatsache,0,0,1,2,0,0
tatsächlich,0,0,0,0,1,0
taugen,0,0,0,0,0,1
tausend,1,0,0,0,0,0
tausende,0,0,0,0,0,1
tax,1,0,0,0,0,0
taylor,1,0,0,0,0,0
taz,0,0,0,0,0,2
tb,0,3,0,0,0,0
tde2020,0,0,0,0,1,0
tdor2019,0,0,0,0,1,0
tdov,0,0,0,0,1,0
tdov2021,0,0,0,0,1,0
teakholz,1,0,0,0,0,0
team,2,3,1,0,3,0
tech,0,0,0,0,3,0
technik,0,0,0,0,1,0
technikblogs,0,0,0,0,0,1
technologieoffenheit,0,0,0,1,0,0
technology,1,0,0,0,0,0
teich,0,0,0,0,0,1
teil,0,0,1,0,0,1
teile,0,0,0,1,0,0
teilen,2,0,0,0,1,5
teilhabe,0,0,0,1,1,0
teilweise,1,0,0,0,0,1
teilzeit,0,0,1,1,2,0
tempo,0,1,0,0,0,0
tendenziös,0,0,1,1,0,0
terror,0,0,0,0,0,1
terrorismus,0,0,0,0,0,1
tesfu,0,0,0,0,1,0
testung,0,0,0,1,0,0
teufel,0,0,0,0,0,2
teutonen,0,0,0,0,0,1
text,0,0,0,1,0,1
texten,1,0,0,0,0,0
textvorschläge,0,0,0,0,0,1
than,0,0,1,0,1,0
thank,0,0,2,0,0,0
thanks,1,0,3,0,0,0
that,1,0,2,0,0,0
thats,0,0,0,0,1,0
the,17,1,28,0,10,0
their,0,0,3,0,0,0
them,0,0,2,0,0,0
thema,7,3,2,5,6,14
theologie,0,0,0,0,0,1
theologisch,0,0,0,1,0,0
theoretisch,0,0,1,1,0,0
theorie,1,0,0,0,0,1
theorien,0,0,0,0,0,1
theories,1,0,0,0,0,0
there,1,0,0,0,0,0
these,0,0,0,0,1,1
they,0,0,1,0,0,0
thierse,0,0,0,0,1,0
thing,0,1,0,0,0,0
think,0,0,1,0,0,0
this,5,0,5,0,0,0
thoma,0,1,0,0,0,0
those,0,0,0,0,1,0
thoughts,0,0,0,0,1,0
thousands,0,0,0,0,1,0
thread,0,0,0,0,2,0
thrills,1,0,0,0,0,0
through,0,0,1,0,0,0
thueringen,0,0,0,0,0,1
thx,0,0,1,0,1,0
tief,1,0,0,1,0,0
tiefer,0,1,0,0,0,0
tierwelt,0,0,0,0,0,2
time,1,0,1,0,0,0
tiny,0,0,1,0,0,0
tipp,0,0,0,0,0,1
titanic,0,0,0,0,0,1
titel,0,0,0,0,1,0
tja,1,0,0,0,0,3
tk,1,0,0,0,0,0
tm,0,1,0,0,0,0
to,12,0,24,0,2,1
tochter,2,0,0,0,1,1
tod,0,0,0,0,0,1
today,0,0,6,0,0,0
toilette,0,0,0,0,0,5
toiletten,0,0,0,0,0,1
toleranz,0,0,0,1,0,2
toll,3,0,0,0,1,1
tollen,0,0,0,0,0,1
tombola,0,0,0,0,0,1
ton,1,0,0,0,1,0
tonne,0,0,0,0,0,1
tonspur,0,0,0,0,0,1
too,0,1,0,0,0,0
tools,0,0,1,0,0,0
top,1,0,0,0,2,0
topic,1,0,0,0,0,0
torpedierung,1,0,0,0,0,0
tot,0,0,0,0,0,1
total,0,0,0,0,2,0
totalausfall,0,0,0,0,1,0
totalitarismus,0,0,0,0,0,2
totalitär,0,0,0,0,0,2
totalversagen,0,0,0,0,0,1
towards,0,0,1,0,0,0
tradieren,1,0,0,0,0,0
tradition,0,0,0,0,0,2
traditionell,0,0,0,0,0,1
tragen,1,0,0,1,0,1
trans,0,0,3,1,4,4
transdayofvisibility,0,0,0,0,1,0
transfer,1,0,0,0,0,0
transfrauen,0,0,0,0,0,1
transgender,0,0,0,1,1,1
transition,1,0,0,0,0,0
transparenz,1,1,0,0,0,0
transsexuelle,0,0,0,0,0,2
transsexuellen,0,0,0,1,0,0
trapsen,0,0,0,0,0,1
traumatisierung,0,1,0,0,0,0
traurig,0,0,1,0,0,2
treffen,0,0,1,1,3,0
trefflich,0,0,0,1,0,0
treiben,0,1,0,0,0,3
trend,0,0,0,0,0,1
trendet,0,0,0,0,1,0
trends,0,0,1,0,0,0
trennen,0,0,0,0,0,1
trennungsmerkmal,0,1,0,0,0,0
treten,0,1,0,0,0,2
treu,0,0,0,0,0,1
triebkraft,1,0,0,0,0,0
triefen,0,0,0,2,0,0
triell,3,0,1,1,0,0
trip,0,0,1,0,0,0
trippelschritten,0,0,0,0,1,0
tropfen,1,0,0,0,0,0
troposphärenforschung,0,0,0,0,0,1
trotz,1,0,0,0,0,0
trotzen,0,0,1,0,0,0
trudeau,0,0,0,0,0,2
true,0,0,2,0,0,0
truly,0,0,1,0,0,0
trump,0,0,0,0,1,1
truppe,0,0,0,1,0,1
tschechien,1,0,0,0,0,0
tss,0,1,0,0,0,0
tt_innen,0,0,0,0,0,1
tun,0,0,1,1,2,2
tunesien,0,0,0,0,0,1
tuning,0,0,0,0,0,1
tuppack,0,0,0,1,0,0
tv,0,0,0,2,0,0
tw,0,1,0,0,0,0
tweet,1,1,0,1,0,1
tweets,0,0,0,1,1,0
twitter,2,1,0,3,1,1
twitterer,0,0,0,1,0,0
twitterinnen,0,0,0,1,0,0
two,0,0,0,0,0,1
typisch,0,0,0,1,0,0
tz,0,0,0,0,1,0
täglich,0,0,0,0,0,2
tägliche,0,0,1,1,0,0
täterbeschreibungen,0,0,0,0,0,1
täuschen,0,0,0,1,0,0
tür,0,0,0,0,1,0
türkisch,1,0,0,0,0,0
türöffnerinnen,0,0,0,0,0,1
ua,0,0,2,0,0,0
uber,0,1,0,0,0,0
uckermark,0,0,0,1,0,0
uct,0,0,0,0,2,0
uhr,2,2,0,0,3,8
uigurischen,0,0,0,1,0,0
ulistein,0,0,0,0,0,1
ultra,0,0,0,0,1,0
um,2,1,0,0,1,3
umbenennen,0,0,0,0,0,1
umdichten,0,0,0,0,0,1
umerziehen,0,0,0,0,0,2
umerziehung,0,0,0,0,0,2
umfeld,0,0,0,0,0,1
umfrage,0,1,0,1,0,0
umfrageergebnis,0,0,0,1,0,0
umfrageergebnisse,0,0,0,0,0,1
umfragen,0,1,0,0,0,0
umgang,0,0,0,1,0,1
umgangssprachlich,0,0,0,0,0,1
umgarn,0,0,0,0,0,1
umgewandelt,0,0,0,0,0,1
umkehren,1,1,0,0,0,0
ums,2,0,0,0,1,0
umsetzen,0,0,0,1,1,1
umsetzung,1,0,1,0,0,0
umso,1,0,0,0,0,0
umsonst,2,0,1,0,1,0
umstand,0,0,0,0,0,1
umstritten,0,0,0,0,0,1
umverteilung,0,0,0,1,3,0
umvolkung,1,0,0,0,0,0
umweg,0,0,0,0,0,1
umweltfreundlich,0,0,1,0,0,0
umweltschutz,0,0,0,0,0,1
un,1,0,0,0,0,2
unabhängig,0,0,1,3,1,2
unabhängigkeit,0,1,0,0,0,0
unangemessen,1,0,0,0,0,0
unangenehm,0,0,0,0,0,1
unbedingt,0,0,0,0,0,1
unbekannt,0,0,0,0,0,1
unbeliebt,0,0,0,0,0,1
unbereinigte,0,0,0,3,1,0
unbereinigten,3,0,0,0,0,0
unbezahlt,0,0,0,2,0,0
und,13,3,6,6,8,21
undermine,1,0,0,0,0,0
unemployment,0,0,1,0,0,0
unendlich,0,0,0,0,0,1
unequal,0,0,1,0,0,0
unermüdlich,0,0,0,0,1,0
unerträglich,0,0,0,0,0,1
unerwünscht,0,0,0,0,0,1
unfair,1,0,0,0,0,0
unfassbar,0,0,0,1,1,0
unfassbarer,0,0,0,0,0,1
unfortunately,0,0,1,0,0,0
unfreiheit,0,0,0,0,0,1
unfug,0,0,0,2,1,6
unfähig,0,0,0,0,0,1
ungarisch,0,0,0,0,0,1
ungarn,7,1,0,0,0,2
ungeboren,0,0,0,0,0,2
ungefähr,0,0,0,0,0,1
ungerecht,0,0,1,0,0,0
ungerechte,0,0,0,0,1,0
ungerechtigkeit,1,0,1,0,1,0
unglaublich,0,0,0,0,0,3
ungleich,0,0,0,0,1,1
ungleichbezahlung,0,0,0,0,1,0
ungleichheit,0,0,1,0,1,0
unglücklich,0,0,0,1,0,0
uni,3,2,0,1,0,4
union,2,1,2,0,0,2
unisex,0,0,0,0,0,2
unisextoilette,1,0,0,0,0,0
unisyndrom,1,0,0,0,0,0
united,1,0,0,0,0,0
universal,0,0,2,0,0,0
university,0,0,0,0,1,0
universität,1,1,1,1,0,2
unklar,0,0,0,0,0,1
unklug,0,1,0,0,0,0
unliebsam,1,0,0,0,0,0
unmigrationspakt,0,0,0,0,0,1
unmiss,1,0,0,0,0,0
unmöglich,0,0,0,0,0,1
unnatürlich,0,0,0,1,0,0
unnötig,0,0,0,2,0,1
unpaid,1,0,0,0,0,0
unrealistisch,0,0,0,0,0,1
unsc,0,0,1,0,0,0
unschuldig,0,0,0,0,0,1
unsicher,0,0,0,0,0,1
unsichtbare,1,0,0,0,0,0
unsinn,0,0,0,3,1,5
unsinnig,0,0,0,0,0,2
unsolidesten,0,0,0,0,0,1
unsr1325,1,0,0,0,0,0
unsre,0,0,0,0,0,1
unsägliche,0,1,0,0,0,0
unten,1,0,0,0,1,3
unter,0,0,0,0,0,1
unterbieten,0,0,0,0,0,1
unterdurchschnittlich,1,0,0,0,0,0
untereinander,0,0,0,0,0,1
untergang,0,0,0,0,0,1
untergehen,0,0,0,0,0,1
unterhalten,0,0,0,0,1,0
unterhaltsam,1,0,0,0,0,0
unterhaltungswert,0,1,0,0,0,0
unterkapitel,1,0,0,0,0,0
unternehmen,1,1,1,0,0,2
unterrepräsentiert,0,0,0,0,1,0
unterrichten,0,0,0,0,0,2
unterrichtsstoff,0,0,0,0,0,1
unterscheiben,0,0,0,0,0,1
unterschied,1,0,0,0,0,4
unterschiedl,0,0,0,1,0,0
unterschiedlich,0,0,0,0,1,1
unterschätzt,1,0,0,0,0,0
unterstellung,0,0,0,2,0,0
unterstrich,0,0,0,1,0,0
unterstriche,0,1,0,0,0,0
unterstützen,1,0,0,4,3,3
unterstützenswerte,0,0,0,0,0,1
unterstützung,0,0,1,1,0,2
untersuchen,0,0,0,0,0,1
untersuchung,0,0,0,0,1,0
untersuchungshaft,0,0,0,0,1,0
unterwerfen,0,0,0,0,0,2
unterwürfigkeit,0,0,0,0,0,1
untragbar,0,0,1,0,0,0
unvergessen,0,0,0,0,0,1
unvertretbar,0,1,0,0,0,0
unverändert,0,0,0,1,0,0
unwissenschaftlich,0,0,0,0,0,2
unwohl,0,0,0,0,0,1
unwomen,0,0,1,0,0,0
unzumutbar,0,0,0,0,0,1
unüblich,0,0,0,1,0,0
up,1,0,2,0,2,0
uploadfilter,0,0,0,0,0,1
urban,0,1,0,0,0,0
ureinwohner,0,0,0,0,0,1
ursache,0,1,0,0,0,1
ursprung,0,0,0,0,1,0
ursula,0,0,0,0,0,2
urteil,0,0,0,0,0,2
urteilen,0,0,0,0,0,1
us,1,0,2,0,0,0
usa,1,0,0,0,1,1
uschi,0,0,0,0,0,1
usw,0,0,0,0,0,1
uvm,0,0,0,0,0,1
uwe,0,0,0,0,1,0
uyinene,0,0,0,0,2,0
va,1,0,0,0,0,0
vae,0,0,0,0,1,0
valley,0,1,0,0,0,0
variation,0,0,0,0,0,2
vater,2,0,0,1,0,7
vdma,0,0,0,0,0,1
vds,0,0,0,0,0,4
ve,0,0,0,0,1,0
vegan,0,1,0,0,0,1
vegane,0,0,0,0,0,1
vehement,0,0,0,1,0,0
verabschieden,0,0,0,1,0,0
verachtung,0,0,0,0,0,1
veralten,1,1,0,0,0,0
verankern,0,0,0,1,0,0
veranschaulichen,1,0,0,0,0,0
veranstaltung,0,1,0,0,2,8
veranstaltungsort,0,0,0,0,0,1
verantworten,0,0,0,0,0,1
verantwortliche,0,0,0,2,0,1
verantwortung,1,0,0,0,0,1
verarmung,0,0,0,1,0,0
verb,0,0,0,0,1,0
verband,1,0,0,0,0,0
verbands,1,0,0,0,0,0
verbandsklagerecht,3,0,0,0,3,0
verbannen,1,0,0,0,0,0
verbiegen,0,1,0,0,0,0
verbieten,4,0,0,0,6,4
verbinden,1,0,0,0,0,0
verbindl,1,0,0,0,0,0
verbindlich,2,0,0,0,2,1
verbindliche,0,0,0,0,1,0
verblendung,0,0,0,0,0,1
verblödung,0,0,0,0,0,1
verbot,2,2,0,1,1,0
verbotsantrag,0,0,0,0,0,1
verbotskeule,0,0,0,0,1,0
verbotskultur,0,0,0,0,1,0
verbotsorgien,0,0,0,0,0,1
verbotspartei,1,0,1,0,0,0
verbotsparteicdu,1,0,0,0,0,0
verbotspolitik,1,0,0,0,0,0
verbraucher,0,1,0,0,0,0
verbrechen,0,0,0,0,0,1
verbreiten,0,0,0,1,0,1
verbreitung,0,0,0,0,1,0
verbrennungsmotor,0,0,0,0,0,1
verdacht,0,0,0,0,0,1
verdammen,1,0,0,0,0,0
verdammt,0,1,0,0,0,0
verdanken,0,0,0,0,1,0
verdecken,0,1,0,0,0,0
verdienen,6,1,5,0,5,4
verdienstunterschied,0,1,0,0,0,0
verdient,0,0,0,0,1,1
verdooft,0,0,0,0,0,1
verdrängen,0,0,0,0,0,1
verdächtig,0,0,0,0,0,1
verdächtigen,0,0,0,1,0,1
verein,0,0,0,0,1,0
vereinbar,0,0,0,0,0,1
vereinbaren,0,0,0,0,0,1
vereinbarkeit,0,1,0,0,1,0
vereinen,0,0,1,1,4,4
vereinigen,1,0,0,0,0,0
vereinnahmen,0,0,1,0,0,0
vereinnahmung,0,0,0,1,0,0
verfassungsrechtler,0,0,0,0,0,1
verfassungsrichter,0,0,0,0,0,1
verfassungswidrig,0,0,0,0,0,1
vergessen,0,0,0,0,0,2
vergesst,0,0,0,0,0,1
vergewaltigen,1,0,0,0,0,0
vergewaltigt,1,0,0,0,0,0
vergewaltigung,0,0,0,0,0,2
vergleichen,1,0,1,1,2,0
vergütung,0,0,0,1,0,0
verhalten,0,0,0,0,0,1
verhaltenskodex,1,0,0,0,0,0
verhandelbar,1,0,0,0,0,0
verharmlosen,0,0,0,0,0,1
verharmloser,0,0,0,0,1,0
verharmlosung,0,0,0,0,0,2
verheerend,0,0,0,0,1,0
verheiraten,0,0,0,1,0,0
verhinderung,1,0,0,0,0,0
verhunnepiepeln,1,0,0,0,0,0
verhunzen,0,1,0,4,0,3
verhunzung,0,0,0,1,0,2
verhältnismäßigkeit,0,0,0,1,0,0
verkaufen,0,0,0,0,1,1
verkehren,0,0,0,1,0,0
verkommen,0,0,0,0,0,1
verkorkster,0,0,0,0,0,1
verkraften,0,0,1,0,0,0
verkrampfen,0,2,0,0,0,0
verkrampft,0,0,0,0,0,1
verlangen,2,1,0,0,0,0
verlassen,0,0,0,1,0,0
verleihen,0,0,0,0,3,0
verletzen,0,0,0,0,0,1
verletzung,0,0,0,0,1,0
verlieren,0,0,0,0,1,3
verliererinnen,0,0,0,0,1,0
verlust,0,0,0,1,0,0
verlässt,0,0,0,0,0,1
vermeintlich,1,1,0,2,0,1
vermeintliche,0,1,0,0,0,0
vermieter,0,1,0,0,0,0
vermitteln,0,1,1,0,0,0
vermuten,0,0,0,1,0,0
vermutlich,1,0,0,0,0,0
vermutung,1,0,0,0,0,0
vermögen,1,0,1,0,1,0
vernebeln,1,0,0,0,0,0
vernetzung,0,0,1,0,1,0
vernichtung,0,0,0,0,0,2
vernunftbegabte,0,0,0,1,0,0
vernünftig,0,0,1,1,0,1
verordnen,0,0,0,0,0,1
verpassen,0,1,0,0,0,0
verpflichten,0,0,0,0,0,1
verpflichtend,0,0,0,2,0,0
verraten,0,0,0,1,0,0
verrecke,0,0,0,0,0,1
versachlichung,0,0,0,2,0,0
versagen,0,0,0,0,1,1
verschieden,0,0,0,1,0,0
verschlagen,0,0,0,0,0,1
verschweigen,0,0,0,0,0,1
verschwenden,0,0,0,0,0,1
versifft,0,1,0,0,0,1
version,0,1,0,0,0,0
versorgen,0,0,0,0,1,0
versorgungspöstchen,0,0,1,0,0,0
versorgungssicherheit,1,0,0,0,0,0
versprechen,0,1,0,0,0,0
versprecher,0,0,1,0,0,0
verstecken,0,0,0,0,0,1
verstehen,1,2,0,0,2,1
verstellen,0,0,0,0,0,1
verstoß,0,0,1,0,0,0
verständigung,1,0,0,0,0,0
verständlich,2,4,0,2,0,1
verständnis,1,0,0,1,0,0
verständnislos,1,0,0,0,0,0
verständnisprobleme,0,1,0,0,0,0
verstümmelung,0,0,0,0,0,1
versuchen,1,1,0,3,2,2
versuchinnen,0,0,0,0,0,1
versucht,0,0,0,0,0,1
verteidigen,1,0,1,0,1,2
verteidigung,0,0,0,0,0,1
verteidigungsministerin,0,0,0,0,0,2
verteidigungstaugliche,0,0,0,0,0,1
verteilen,2,0,0,0,0,0
